enrollment_id,student_id,course_id,enrollment_timestamp,discount_percentage,price,final_price
E02728,S0067,C0003,04/01/2022 16:06:49,36,2199,1407.36
E02729,S0231,C0077,2024-06-19 22:06:49,17,1799,1493.17
E02730,S1223,C0098,2025-01-09 19:41:38,35,3719,2417.35
E02731,S1114,C0112,2023-11-04 06:37:53,32,2999,2039.32
E02732,S0174,C102,28/03/2024 18:42:41,13,3204,2787.48
E02733,S1352,C0112,05-27-2023 03:08:37,0,2999,2999.0
E02734,S1320,C0107,2022-12-08 10:18,0,1352,1352.0
E02735,S0759,C0072,2023-11-08 04:00:21,22,399,311.22
E02736,S1045,c0008,2022-12-21 05:27,8,3699,3403.08
E02737,S0916,C0153,01-16-2022 19:03:44,0,1899,1899.0
E02738,S0976,C0020,02-13-2023 21:41:24,19,2400,1944.0
E02739,S0587,C0123,22/05/2023 09:13:11,19,1799,1457.19
E02740,S0105,C0136,2023-08-20 10:14:34,0,2515,2515.0
E02741,S0013,C0129,2022-08-16 09:35:53,0,2699,2699.0
E02742,S0682,C0075,01-18-2022 06:46:48,0,3899,3899.0
E02743,S0022,C0087,2023-12-02 10:51:59,0,2599,2599.0
E02744,S1043,C0037,11-29-2022 17:28:00,45,2999,1649.45
E02745,S1248,C0051,18/07/2024 20:15:57,0,3899,3899.0
E02746,S0440,C0115,2025-01-08 05:42:05,29,1061,753.31
E02747,S0820,C0121,2024-10-19 07:08:13,27,2199,1605.27
E02748,S0649,C0035,03-22-2023 01:08:38,13,3899,3392.13
E02749,S1042,C0105,2023-07-11 09:14:36,6,599,563.06
E02750,S0613,C0034,2023-10-11 19:07:45,0,3199,3199.0
E02751,S0321,C0024,07-23-2023 09:37:14,15,3699,3144.15
E02752,S1196,c0079,2024-04-18 16:55:12,0,599,599.0
E02753,S0154,C0103,2024-09-06 18:00:02,9,1299,1182.09
E02754,S0533,C0116,2023-12-01 21:01:03,22,3799,2963.22
E02755,S0627,C0086,2023-10-18 18:39:22,27,3199,2335.27
E02756,S0648,C0119,2023-12-18 12:37:52,0,1599,1599.0
E02757,S0501,C0057,2023-07-16 22:45:08,8,999,919.08
E02758,S0931,c0157,2024-01-07 16:00:28,20,3899,3119.2
E02759,S1331,C0083,2022-11-08 17:52:14,0,1596,1596.0
E02760,S0395,C0075,2023-10-11 18:55:38,0,3899,3899.0
E02761,S0661,C0126,2024-12-29 10:37:39,0,3546,3546.0
E02762,S0776,C0010,2025-02-05 17:32:15,9,1093,994.63
E02763,S0253,C0144,2023-10-21 04:34:55,33,3699,2478.33
E02764,S1227,C0048,2024-02-09 18:03:48,9,3499,3184.09
E02765,S0676,C0081,2024-05-03 15:44:30,0,2799,2799.0
E02766,S0355,C0155,2024-01-21 01:45:23,0,2588,2588.0
E02767,S0050,C0138,11/11/2022 15:23:40,15,499,424.15
E02768,S0016,C0018,2024-11-17 08:56:22,0,3173,3173.0
E02769,S0925,C0037,20/01/2022 14:51:18,14,2999,2579.14
E02770,S0140,C0158,05/03/2022 09:32:35,0,1899,1899.0
E02771,S1176,C0122,11-30-2024 08:28:05,40,1599,959.4
E02772,S1102,C0122,03/07/2024 09:45:23,14,1599,1375.14
E02773,S0690,C0099,02/10/2024 20:00:16,20,1199,959.2
E02774,S0735,C0096,2022-06-30 19:48,30,799,559.3
E02775,S1103,C0065,2025-01-21 12:27:36,0,3012,3012.0
E02776,S0930,C0062,2023-03-23 00:36:16,13,3999,3479.13
E02777,S0987,C0041,2024-05-25 02:02:52,25,1174,880.5
E02778,S1227,C0012,2024-12-09 05:28:12,0,3199,3199.0
E02779,S0668,C0024,05/06/2023 03:29:05,16,3699,3107.16
E02780,S0721,C0154,2024-01-20 02:02:28,9,2168,1972.88
E02781,S0156,C0043,2024-10-19 15:30:46,26,1077,796.98
E02782,S0043,C0014,2024-11-27 14:49:33,40,2099,1259.4
E02783,S1335,C0046,2023-03-13 06:00:13,0,799,799.0
E02784,S1050,C0121,25/01/2024 18:27:23,0,2199,2199.0
E02785,S0503,C0061,2023-07-09 16:21:04,0,2599,2599.0
E02786,S0390,C0135,2022-11-02 14:27,27,2867,2092.91
E02787,S0491,C0024,2022-12-04 18:53:05,0,3699,3699.0
E02788,S0885,C0002,2025-01-02 17:02:42,27,1299,948.27
E02789,S0100,C0108,2023-05-07 00:53,0,3347,3347.0
E02790,S0476,C0089,2024-10-26 19:05,28,2299,1655.28
E02791,S0517,C0105,2023-02-17 12:18:16,0,599,599.0
E02792,S0197,C44,2023-05-03 11:49:45,19,1499,1214.19
E02793,S0344,C0095,2022-02-10 23:42:25,5,2397,2277.15
E02794,S1289,C0093,2022-08-06 02:39:47,8,999,919.08
E02795,S0049,C0147,05-12-2022 04:34:18,0,3009,3009.0
E02796,S0864,C0130,29/04/2022 16:32:48,12,499,439.12
E02797,S1293,C0134,05-28-2024 14:42:17,0,1899,1899.0
E02798,S0980,C0031,2022-02-16 04:09:30,0,2199,2199.0
E02799,S0538,C0158,2024-01-05 17:34:55,22,1899,1481.22
E02800,S1148,c0156,2024-09-23 23:06:51,7,2199,2045.07
E02801,S0382,C0069,09-07-2024 14:02:27,12,3033,2669.04
E02802,S1268,C0045,2024-08-02 04:38:30,12,1699,1495.12
E02803,S0346,C0075,2024-12-10 18:45:12,0,3899,3899.0
E02804,S1043,C0137,01-05-2025 18:06:08,24,2399,1823.24
E02805,S0739,C0071,2022-09-15 13:23:02,0,1799,1799.0
E02806,S0486,C0150,2022-06-15 00:22:06,26,3799,2811.26
E02807,S0657,C0128,2023-06-19 12:41:25,15,3399,2889.15
E02808,S0159,C0065,2023-11-23 22:04:10,48,3012,1566.24
E02809,S1003,C0120,11/02/2024 16:25:35,0,2399,2399.0
E02810,S0755,c0079,09/01/2022 18:42:44,35,599,389.35
E02811,S0700,C0021,2023-08-23 15:37:28,23,2807,2161.39
E02812,S0223,C0078,2022-12-03 20:58:39,0,1099,1099.0
E02813,S0073,C0151,2023-04-13 13:18:15,14,3883,3339.38
E02814,S0613,C0059,2022-01-25 07:08:12,0,3199,3199.0
E02815,S0835,C0084,2024-03-05 08:33:24,12,998,878.24
E02816,S0540,C0018,2023-06-29 22:26,21,3173,2506.67
E02817,S0432,C0054,27/03/2022 03:19:27,0,3199,3199.0
E02818,S1115,C0070,2024-05-16 10:50:27,0,1599,1599.0
E02819,S0741,C0096,02-01-2024 08:10:46,0,799,799.0
E02820,S0045,C0095,2022-08-10 20:08:41,6,2397,2253.18
E02821,S0144,C0116,02-07-2022 10:39:19,0,3799,3799.0
E02822,S0993,C0042,2022-09-05 10:10:09,15,2799,2379.15
E02823,S0129,C0084,20/04/2023 03:50:23,0,998,998.0
E02824,S0245,c0050,2024-11-29 00:02,50,1399,699.5
E02825,S1387,C0135,09/10/2022 02:37:59,0,2867,2867.0
E02826,S0013,c0055,2023-04-05 22:47:46,12,699,615.12
E02827,S0145,c0141,26/05/2024 17:04:39,17,1199,995.17
E02828,S0693,C0087,2024-06-04 08:11:10,23,2599,2001.23
E02829,S0426,C0046,2022-03-15 14:55:31,0,799,799.0
E02830,S0408,C0007,2022-04-14 01:45:31,0,1891,1891.0
E02831,S0364,c0055,2023-09-19 07:00:49,0,699,699.0
E02832,S1152,C0080,2022-12-20 07:33,14,1699,1461.14
E02833,S0911,C0075,2022-07-18 16:49,10,3899,3509.1
E02834,S0856,C0126,2024-07-13 15:56:12,9,3546,3226.86
E02835,S1354,c0079,05-21-2024 17:04:01,5,599,569.05
E02836,S0755,C0040,05/02/2024 00:13:18,0,1999,1999.0
E02837,S0199,C0028,2025-01-17 23:07:46,0,3911,3911.0
E02838,S0532,C0016,2025-02-05 10:44,0,3666,3666.0
E02839,S1152,C0003,2022-08-17 02:14:42,17,2199,1825.17
E02840,S1389,C0106,2022-02-28 00:02:31,8,3399,3127.08
E02841,S0292,C0051,2023-07-03 00:49:18,10,3899,3509.1
E02842,S1247,C0016,2024-04-16 00:40:10,0,3666,3666.0
E02843,S0906,C0109,2023-12-21 15:07:25,20,1499,1199.2
E02844,S0242,C0045,2023-01-19 00:32:18,0,1699,1699.0
E02845,S1089,C0149,03/05/2022 18:31:49,13,3399,2957.13
E02846,S1359,C0136,20/11/2022 20:08:01,45,2515,1383.25
E02847,S1177,C0062,2022-06-01 18:39:02,21,3999,3159.21
E02848,S0795,C0086,2024-07-07 08:26:12,9,3199,2911.09
E02849,S0476,C0086,09-14-2022 01:44:17,0,3199,3199.0
E02850,S1149,C0066,2024-01-31 11:54:59,0,3918,3918.0
E02851,S0466,C0060,2022-04-27 00:15:34,0,2599,2599.0
E02852,S0828,c0113,2022-02-16 08:40:23,7,3899,3626.07
E02853,S1382,C0038,2022-01-09 12:42:27,25,3271,2453.25
E02854,S1278,C0078,2024-02-07 13:13:23,0,1099,1099.0
E02855,S0958,C0006,05-01-2024 01:26:04,0,3499,3499.0
E02856,S0468,C0005,2022-08-03 09:03:15,0,1037,1037.0
E02857,S0785,C0024,2024-01-29 06:20:53,6,3699,3477.06
E02858,S0898,C15,2024-09-29 02:31:45,0,1199,1199.0
E02859,S0590,C0062,2023-11-16 08:05:14,0,3999,3999.0
E02860,S0009,C0035,2024-05-08 06:11:10,7,3899,3626.07
E02861,S0664,C0152,2024-07-23 20:11:25,0,2899,2899.0
E02862,S1367,C0148,14/08/2024 01:44:13,0,678,678.0
E02863,S0609,C0061,2022-09-17 09:29:24,0,2599,2599.0
E02864,S0530,C0124,2025-01-09 04:11:40,21,2799,2211.21
E02865,S0412,C0025,21/08/2022 02:20:19,13,2483,2160.21
E02866,S0196,C0081,2022-12-27 13:38,0,2799,2799.0
E02867,S0490,c0160,2022-07-11 14:49:53,0,1799,1799.0
E02868,S0253,C0097,2024-12-24 16:49:28,5,1739,1652.05
E02869,S0588,C0082,2025-02-09 06:02:43,0,1999,1999.0
E02870,S0909,C0130,18/05/2023 08:44:54,15,499,424.15
E02871,S0759,C0135,18/01/2024 14:15:23,0,2867,2867.0
E02872,S0127,c0157,17/02/2024 03:36:14,11,3899,3470.11
E02873,S1015,C0029,2023-05-27 17:47:42,6,1899,1785.06
E02874,S1171,C127,2024-02-20 13:19:06,0,599,599.0
E02875,S0485,C0145,2023-07-08 21:21:41,6,899,845.06
E02876,S0778,C0126,2023-09-19 04:46:09,9,3546,3226.86
E02877,S0838,C0030,22/11/2022 02:49:38,37,1099,692.37
E02878,S1335,C0053,2022-09-11 03:59:20,0,2799,2799.0
E02879,S1379,C0114,07/12/2022 22:14:55,0,1942,1942.0
E02880,S1211,C0012,05-01-2023 20:44:52,0,3199,3199.0
E02881,S0469,C0125,01-19-2024 04:12:58,0,2456,2456.0
E02882,S1136,C0043,2023-09-17 01:16,0,1077,1077.0
E02883,S0197,C0021,2022-03-14 18:24:15,0,2807,2807.0
E02884,S0840,C0034,2022-11-20 17:53:11,41,3199,1887.41
E02885,S0368,C0038,2022-07-26 01:19,15,3271,2780.35
E02886,S1043,C0130,2023-01-29 09:54:08,11,499,444.11
E02887,S0112,C0112,2023-12-02 15:08,0,2999,2999.0
E02888,S0995,C0071,2023-02-13 11:01:46,11,1799,1601.11
E02889,S0637,C0062,01-18-2025 05:12:37,19,3999,3239.19
E02890,S0248,C0155,25/10/2024 02:26:50,28,2588,1863.36
E02891,S0327,C0096,2024-11-05 14:41:51,30,799,559.3
E02892,S0986,C0047,2022-08-15 07:28,9,3299,3002.09
E02893,S0543,C0013,2024-09-19 16:19,0,2699,2699.0
E02894,S0643,C0041,2024-12-25 22:09,7,1174,1091.82
E02895,S0930,C0033,2023-03-27 16:08:32,0,2999,2999.0
E02896,S1230,C0154,2022-06-20 04:31:03,30,2168,1517.6
E02897,S0752,C0071,2022-12-10 22:55:32,0,1799,1799.0
E02898,S0533,C0036,2024-06-07 15:10:41,15,1611,1369.35
E02899,S0711,C0003,2024-01-16 01:36,9,2199,2001.09
E02900,S0727,C0158,01-06-2022 06:13:44,23,1899,1462.23
E02901,S0288,C0048,2024-03-21 18:32,0,3499,3499.0
E02902,S1352,C0089,02/09/2022 00:07:53,0,2299,2299.0
E02903,S1368,C0061,2023-06-10 19:27:31,25,2599,1949.25
E02904,S0855,C0045,05/01/2025 20:02:41,31,1699,1172.31
E02905,S0424,C0027,2022-12-08 14:18:48,0,3507,3507.0
E02906,S0981,C0001,07-14-2022 07:01:49,14,3310,2846.6
E02907,S1065,C0097,2025-01-17 08:02:15,0,1739,1739.0
E02908,S0956,c0160,03-27-2024 06:56:16,0,1799,1799.0
E02909,S0938,C0033,2023-04-22 17:00,8,2999,2759.08
E02910,S0116,C0098,2024-06-18 20:25:59,20,3719,2975.2
E02911,S0837,C0011,2023-03-19 08:31:23,7,2499,2324.07
E02912,S0261,C0137,25/03/2023 13:32:57,0,2399,2399.0
E02913,S0227,C0066,2022-06-06 15:15:57,20,3918,3134.4
E02914,S0476,C0030,2023-05-11 06:30:50,0,1099,1099.0
E02915,S0471,C0109,2022-01-18 07:41:30,0,1499,1499.0
E02916,S0488,C0020,20/05/2024 19:07:10,0,2400,2400.0
E02917,S0524,C0047,2022-01-10 23:20,20,3299,2639.2
E02918,S0344,C0122,12/03/2023 00:59:54,0,1599,1599.0
E02919,S0049,C0026,2022-09-19 01:16,0,3199,3199.0
E02920,S0961,C0072,24/07/2024 17:43:52,7,399,371.07
E02921,S0507,C102,2024-06-17 16:47:52,18,3204,2627.28
E02922,S0684,C0146,23/08/2023 16:07:37,15,3316,2818.6
E02923,S1148,C0151,2022-06-04 19:24:49,21,3883,3067.57
E02924,S0917,C0115,2023-07-27 09:06:12,14,1061,912.46
E02925,S1245,c0055,08-04-2023 05:33:29,0,699,699.0
E02926,S0702,C0085,2022-11-10 13:01:55,14,3301,2838.86
E02927,S1216,C0062,2024-02-23 11:21:40,0,3999,3999.0
E02928,S1387,C0002,30/09/2023 16:04:33,0,1299,1299.0
E02929,S1034,C0061,2024-04-20 19:31,0,2599,2599.0
E02930,S1372,c0160,2022-10-23 05:11:12,24,1799,1367.24
E02931,S0430,c0088,12-09-2023 11:24:08,10,3675,3307.5
E02932,S0717,C0128,2024-08-01 10:12:04,0,3399,3399.0
E02933,S0958,C0118,2025-01-31 12:54:12,13,1099,956.13
E02934,S0011,C0061,2022-06-16 21:45:06,29,2599,1845.29
E02935,S0753,C0101,2023-07-13 12:45:01,12,3799,3343.12
E02936,S0507,C0028,16/06/2022 02:50:32,22,3911,3050.58
E02937,S0108,c0156,27/04/2023 15:00:45,17,2199,1825.17
E02938,S0732,C0037,2024-05-04 08:51:55,15,2999,2549.15
E02939,S0584,C0002,18/09/2023 08:23:19,5,1299,1234.05
E02940,S0606,C0073,2023-04-03 21:56:18,0,3377,3377.0
E02941,S0780,C0132,2022-05-11 00:00:32,21,2099,1658.21
E02942,S1088,C0123,2022-05-12 19:27,0,1799,1799.0
E02943,S0922,C0061,2024-07-16 05:32:08,0,2599,2599.0
E02944,S1011,c0160,2022-01-13 03:44:19,28,1799,1295.28
E02945,S0503,C0011,2022-12-26 09:51:42,0,2499,2499.0
E02946,S1281,c0088,2023-10-25 09:23:19,29,3675,2609.25
E02947,S1009,C0074,2023-07-21 04:20,14,610,524.6
E02948,S0907,C0057,2023-04-01 21:07:53,9,999,909.09
E02949,S0391,C0040,2022-11-20 22:18:59,49,1999,1019.49
E02950,S0412,C0068,2022-07-07 16:58:02,12,2499,2199.12
E02951,S0493,C0003,2024-03-13 16:44:44,0,2199,2199.0
E02952,S0940,C0116,2023-10-19 12:33:16,34,3799,2507.34
E02953,S0728,C0003,2024-06-20 20:46:04,19,2199,1781.19
E02954,S0696,C0020,2023-03-02 08:16:54,7,2400,2232.0
E02955,S0896,C0135,11/09/2022 15:00:30,0,2867,2867.0
E02956,S0993,C0017,2023-08-01 01:04:52,8,999,919.08
E02957,S1307,C0074,2024-11-11 20:06:12,0,610,610.0
E02958,S0262,c0055,2022-04-19 13:52:04,0,699,699.0
E02959,S0390,C0152,03/07/2024 12:26:28,0,2899,2899.0
E02960,S1122,c0050,2022-09-06 05:02:36,11,1399,1245.11
E02961,S1265,C0080,2023-12-28 21:36:11,0,1699,1699.0
E02962,S0692,C0135,2024-04-21 00:36,0,2867,2867.0
E02963,S0287,C0010,2024-01-29 02:02:33,22,1093,852.54
E02964,S1025,C0038,2024-05-28 01:42,20,3271,2616.8
E02965,S0614,C0076,2024-02-23 15:35,0,1999,1999.0
E02966,S1188,C0084,13/04/2022 19:11:53,15,998,848.3
E02967,S0885,C0038,2022-05-04 08:08:37,0,3271,3271.0
E02968,S0817,C0046,08-14-2022 23:15:32,10,799,719.1
E02969,S0143,C0076,2023-12-14 04:11:20,14,1999,1719.14
E02970,S0225,C0035,18/02/2024 17:39:45,0,3899,3899.0
E02971,S0204,C0019,2025-02-04 21:07:03,12,1499,1319.12
E02972,S0577,C0035,12-22-2024 07:58:02,0,3899,3899.0
E02973,S0332,c0113,2022-06-28 04:56:34,30,3899,2729.3
E02974,S0527,C0069,2023-03-08 05:52:55,0,3033,3033.0
E02975,S0609,c0052,2022-01-30 07:15,15,2099,1784.15
E02976,S0572,C0038,01-16-2022 05:38:47,0,3271,3271.0
E02977,S1347,C0038,2023-07-02 20:25:53,13,3271,2845.77
E02978,S1098,C0031,2023-04-08 03:21:41,0,2199,2199.0
E02979,S1128,C0080,02/08/2023 11:05:16,5,1699,1614.05
E02980,S0945,C0054,2022-09-04 15:28:20,0,3199,3199.0
E02981,S0900,C44,08/08/2022 05:05:05,0,1499,1499.0
E02982,S0521,C0158,07-28-2022 11:02:42,0,1899,1899.0
E02983,S1274,c0111,2022-07-21 00:26:21,0,599,599.0
E02984,S1085,C0129,2023-11-10 20:03:13,0,2699,2699.0
E02985,S0207,C0120,2025-02-13 10:41:57,0,2399,2399.0
E02986,S0190,C15,08-25-2024 11:34:07,0,1199,1199.0
E02987,S1236,C0118,2022-07-11 16:25,0,1099,1099.0
E02988,S0359,C0037,2023-02-14 04:03:06,0,2999,2999.0
E02989,S0817,C0121,07-03-2023 21:48:49,22,2199,1715.22
E02990,S0834,C0051,2023-04-02 10:51:41,12,3899,3431.12
E02991,S0360,C0053,2024-02-13 04:14:45,0,2799,2799.0
E02992,S1145,C0034,2023-01-28 19:59:17,0,3199,3199.0
E02993,S0866,C0146,2022-04-08 16:13:26,0,3316,3316.0
E02994,S1020,C0104,2023-11-27 11:26:44,33,1599,1071.33
E02995,S0438,C0027,2024-02-15 08:25:13,23,3507,2700.39
E02996,S1216,C0147,2024-02-01 17:37:08,0,3009,3009.0
E02997,S0592,C0017,2024-12-19 02:18:24,0,999,999.0
E02998,S0100,C0110,2022-08-15 18:15,0,1499,1499.0
E02999,S0312,C0043,2023-07-04 05:36:11,0,1077,1077.0
E03000,S1048,C0142,16/09/2024 14:17:58,11,1399,1245.11
E03001,S1199,C0117,2024-01-11 00:46:05,32,1348,916.64
E03002,S0501,C0137,31/08/2023 14:23:32,9,2399,2183.09
E03003,S1091,C0123,2024-10-07 15:42:43,0,1799,1799.0
E03004,S0417,C0035,2022-10-25 06:17:24,28,3899,2807.28
E03005,S0049,C0152,2022-08-19 08:20:22,14,2899,2493.14
E03006,S0702,C0034,23/02/2023 03:29:42,21,3199,2527.21
E03007,S0063,c0113,07-17-2022 19:12:09,11,3899,3470.11
E03008,S0262,c0079,2022-06-05 14:20:29,18,599,491.18
E03009,S0131,C0076,2022-12-17 15:41:12,0,1999,1999.0
E03010,S1387,C0138,11/11/2022 03:29:49,8,499,459.08
E03011,S1034,C0066,2023-04-03 20:26:59,0,3918,3918.0
E03012,S1369,C0147,2022-04-05 21:27:54,10,3009,2708.1
E03013,S0153,C0154,09/04/2023 23:17:25,25,2168,1626.0
E03014,S0922,C0060,2022-03-04 21:02:50,11,2599,2313.11
E03015,S1051,C0059,2024-04-23 14:55:16,9,3199,2911.09
E03016,S0325,C0144,2023-04-28 20:23:29,23,3699,2848.23
E03017,S0730,C0094,2024-09-07 22:10:53,15,2199,1869.15
E03018,S0141,c0079,04-18-2023 08:46:51,0,599,599.0
E03019,S1359,C0005,02-16-2022 10:50:33,5,1037,985.15
E03020,S1184,C0085,2022-08-19 19:17:43,13,3301,2871.87
E03021,S1290,C0135,2025-01-28 02:52,0,2867,2867.0
E03022,S0181,C0133,10-04-2022 14:55:18,11,2899,2580.11
E03023,S0191,C0032,2023-01-09 14:37:47,21,2915,2302.85
E03024,S0806,C0019,07-24-2024 09:52:45,0,1499,1499.0
E03025,S0832,c0160,2023-07-28 23:47:10,14,1799,1547.14
E03026,S0412,C0145,2022-04-18 02:21:05,25,899,674.25
E03027,S1163,C140,06-27-2023 06:43:10,29,2399,1703.29
E03028,S1228,C0026,2023-01-28 11:58,5,3199,3039.05
E03029,S0723,C140,2024-08-20 17:27:39,0,2399,2399.0
E03030,S0406,c0113,2024-01-26 08:07:51,8,3899,3587.08
E03031,S0884,C0042,2022-06-19 23:11:47,17,2799,2323.17
E03032,S1070,C0071,2024-04-10 16:06:19,9,1799,1637.09
E03033,S1053,c0079,2023-01-09 22:42:19,24,599,455.24
E03034,S0194,C0094,2024-07-01 11:23,0,2199,2199.0
E03035,S0705,C0159,2024-09-08 18:05:52,0,2399,2399.0
E03036,S0356,C0100,2024-11-21 19:25:12,39,813,495.93
E03037,S0292,C0035,2025-01-11 21:41:12,25,3899,2924.25
E03038,S0827,C0028,2023-03-08 22:04:25,0,3911,3911.0
E03039,S0106,C0091,2022-10-31 06:46:53,21,1099,868.21
E03040,S0995,C0043,2024-04-19 06:41:54,9,1077,980.07
E03041,S1057,C0083,22/03/2023 00:16:51,0,1596,1596.0
E03042,S0813,C140,2023-02-05 20:53:02,0,2399,2399.0
E03043,S0155,C0037,2023-02-07 23:57:07,0,2999,2999.0
E03044,S1230,C140,22/09/2022 14:25:38,10,2399,2159.1
E03045,S1385,c0052,2023-07-16 17:50:51,0,2099,2099.0
E03046,S1265,C0009,14/07/2022 06:34:36,0,2499,2499.0
E03047,S0306,C0039,2022-04-25 22:38:17,12,899,791.12
E03048,S0136,C0096,2022-07-14 01:50:53,0,799,799.0
E03049,S0578,C0083,2024-01-10 08:37:53,28,1596,1149.12
E03050,S1309,C0063,2024-11-01 14:42:11,26,2499,1849.26
E03051,S1317,C0003,2024-05-20 10:37:35,0,2199,2199.0
E03052,S0404,C0037,2023-03-08 15:10:34,0,2999,2999.0
E03053,S0476,C0093,23/01/2025 03:01:37,0,999,999.0
E03054,S0286,C0002,06-05-2024 12:41:20,19,1299,1052.19
E03055,S0277,C0034,2024-04-18 01:27:45,14,3199,2751.14
E03056,S1236,C0076,2023-12-02 09:00:47,10,1999,1799.1
E03057,S1252,C0076,2023-05-20 17:11:38,7,1999,1859.07
E03058,S0590,C0076,2023-02-12 03:51:34,0,1999,1999.0
E03059,S0232,C0096,2022-05-04 05:03:04,11,799,711.11
E03060,S0003,C0143,2022-08-20 14:57,0,3450,3450.0
E03061,S0100,C0120,2023-10-03 13:17:30,10,2399,2159.1
E03062,S0993,C0002,2024-05-12 22:07:54,14,1299,1117.14
E03063,S0172,C0043,2022-08-16 15:22:46,17,1077,893.91
E03064,S0943,C0149,2023-06-30 22:07:49,28,3399,2447.28
E03065,S0949,c0111,2023-09-17 03:14:29,0,599,599.0
E03066,S0343,C0074,12/03/2023 10:34:41,10,610,549.0
E03067,S0671,C0027,2024-09-07 12:20:52,14,3507,3016.02
E03068,S0592,C0099,03/07/2022 08:12:54,0,1199,1199.0
E03069,S1205,C0121,12-19-2024 12:33:59,0,2199,2199.0
E03070,S1331,C0105,21/11/2023 03:53:38,33,599,401.33
E03071,S0451,C0077,23/11/2022 18:59:46,42,1799,1043.42
E03072,S0205,C0016,2023-04-02 09:17:11,0,3666,3666.0
E03073,S0610,C0046,2022-09-26 03:04:25,0,799,799.0
E03074,S0453,c0160,2024-05-27 22:05:35,0,1799,1799.0
E03075,S1336,C0143,08-12-2023 22:00:18,14,3450,2967.0
E03076,S0424,C0126,2023-02-12 01:14:15,5,3546,3368.7
E03077,S0371,C0001,2023-05-09 12:47:28,6,3310,3111.4
E03078,S0752,C0007,2022-05-01 23:30:43,7,1891,1758.63
E03079,S1078,C0153,2023-08-07 09:30:16,19,1899,1538.19
E03080,S0268,C0108,2024-11-29 02:37:23,41,3347,1974.73
E03081,S0434,C0098,2022-03-11 02:57,6,3719,3495.86
E03082,S0915,c0050,07-19-2024 19:14:45,0,1399,1399.0
E03083,S0584,C0084,2023-07-25 20:21:40,0,998,998.0
E03084,S0843,C0109,02-08-2024 19:37:55,0,1499,1499.0
E03085,S0500,C0056,2022-09-24 00:52:10,0,3604,3604.0
E03086,S1223,C0068,2025-02-12 06:04:13,14,2499,2149.14
E03087,S0479,C140,2022-08-03 14:49:51,0,2399,2399.0
E03088,S0532,C0089,2022-01-27 04:48:40,10,2299,2069.1
E03089,S0454,C0003,2023-03-31 14:32:32,0,2199,2199.0
E03090,S0585,C0007,2022-02-25 10:27:33,10,1891,1701.9
E03091,S0116,C0030,2023-05-19 05:26:32,0,1099,1099.0
E03092,S0002,C0077,2024-10-29 22:55,30,1799,1259.3
E03093,S1307,c0079,2024-02-07 15:10:41,0,599,599.0
E03094,S0970,C0090,2023-06-19 20:08:22,16,1799,1511.16
E03095,S0721,c0052,2023-08-01 18:03:47,0,2099,2099.0
E03096,S1041,C0071,2022-01-29 14:38:29,0,1799,1799.0
E03097,S1316,C0076,2024-10-10 23:06:47,0,1999,1999.0
E03098,S1302,C0018,2022-07-03 09:13,13,3173,2760.51
E03099,S0019,C0081,2024-07-16 10:01:21,0,2799,2799.0
E03100,S0698,C0020,2022-10-14 12:48:45,13,2400,2088.0
E03101,S0818,C0135,08/07/2022 18:37:10,0,2867,2867.0
E03102,S1400,C0019,2022-03-08 08:13:32,0,1499,1499.0
E03103,S0118,C0107,2022-01-28 09:56:10,0,1352,1352.0
E03104,S0997,C0151,2023-08-25 12:24:42,10,3883,3494.7
E03105,S1181,C0100,2023-06-29 02:54:56,20,813,650.4
E03106,S1303,C0067,2023-01-31 14:00:47,0,2099,2099.0
E03107,S0383,C0036,05-10-2024 03:56:42,0,1611,1611.0
E03108,S0927,C0145,2022-10-16 19:23,30,899,629.3
E03109,S0357,C0041,2023-05-15 10:46:32,8,1174,1080.08
E03110,S0824,c0079,02/01/2024 15:33:44,38,599,371.38
E03111,S0516,C0092,2022-12-17 05:31:10,0,3399,3399.0
E03112,S1265,C0005,2024-01-19 12:27,0,1037,1037.0
E03113,S0768,C0031,2023-10-06 09:03:06,15,2199,1869.15
E03114,S0223,C0091,2024-08-16 00:18:03,0,1099,1099.0
E03115,S0253,C0110,2024-02-27 20:24:45,0,1499,1499.0
E03116,S0432,C0012,2024-04-09 05:30:53,0,3199,3199.0
E03117,S1232,C0142,21/05/2024 00:48:00,0,1399,1399.0
E03118,S1153,C0040,2023-09-16 06:39:01,11,1999,1779.11
E03119,S0055,C0010,15/01/2022 08:33:37,24,1093,830.68
E03120,S0015,C0022,14/07/2023 09:30:01,0,2599,2599.0
E03121,S0383,C0068,2022-03-16 21:40:08,0,2499,2499.0
E03122,S0182,C0010,2022-03-30 00:48:55,0,1093,1093.0
E03123,S0315,C0031,2023-08-08 08:28:57,0,2199,2199.0
E03124,S1064,C0030,2022-07-21 09:25:08,0,1099,1099.0
E03125,S0084,C0128,16/08/2024 03:15:00,0,3399,3399.0
E03126,S0237,C0022,2024-10-31 09:00,26,2599,1923.26
E03127,S0085,C0149,2022-12-09 10:38:07,0,3399,3399.0
E03128,S0631,C0083,2022-01-16 07:48:46,0,1596,1596.0
E03129,S1193,C127,2023-09-14 05:13:03,23,599,461.23
E03130,S0682,C0155,2022-07-26 12:12,14,2588,2225.68
E03131,S0513,C0098,22/10/2023 20:23:53,24,3719,2826.44
E03132,S0739,C0072,2023-12-30 08:34:39,12,399,351.12
